restaurant_name,name,description,address,url,img_1,img_2,img_3,img_4,img_5,種類_中,種類_日,種類_法,種類_泰,種類_美,種類_西,種類_韓,類型_咖啡,類型_地方,類型_小吃,類型_居酒,類型_火鍋,類型_甜點,類型_聚餐,類型_茶館,類型_酒吧,類型_餐酒,氛圍_安靜,氛圍_家庭,氛圍_時尚,氛圍_浪漫,氛圍_熱鬧,氛圍_約會,氛圍_聚餐,氛圍_舒適
三禾清豐,a-fung-s-harmony-cuisine,在高雄土生土長的主廚，透過菜單展現對臺灣的熱愛，每季均以特定主題，向食客導覽這片土地之美，以及各族群融合的飲食多樣性，再由其太太解說食材背後的概念與故事。室內以臺灣傳統手編藤椅、圓石桌和老花窗布置，空間小巧而溫馨。僅設四張圓桌，建議留意社群平台上公布的營業時間，並提前訂位。,"苓雅區江都街63號, Kaohsiung, 802, 臺灣",https://guide.michelin.com/tw/zh_TW/kaohsiung-region/kaohsiung/restaurant/a-fung-s-harmony-cuisine,6b946c62c5b54ccd86cf68f6f11d8a94.jpg,60affe2dce984ef6ae2cb2122f88347f.jpg,fef76a3ba2c144728b7634a24115a4d9.jpeg,5f6d7f7226e741a8ae7a46a91bfb83e5.jpeg,f88675d2b4704dd4972c767a7e610d52.jpg,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
大勇街無名鹹粥,dayong-street-no-name-congee,小店位於寧靜住宅區的鐵皮屋內，沒有招牌，卻總見排隊人潮，客人稱之為「大勇街無名鹹粥」。 提供臺南風格的鹹粥，在熟飯、虱目魚柳、鮮蚵上淋上滾燙的清澈高湯，米飯飽吸湯汁，且透著淡淡芹菜清香，十分滋味。且價格實惠，難怪深受歡迎。每月例休兩天，其餘不定休日子可於店面及社群媒體上確認。,"中西區大勇街85號, Tainan, 臺灣",https://guide.michelin.com/tw/zh_TW/tainan-region/tainan/restaurant/dayong-street-no-name-congee,067fbbaa26264b2898785ddcc7666733.jpeg,6b24391e87fc47f8887cafb3adbe1be3.jpeg,449765bcc6494777bb74f9a4af1c8a7d.jpg,ebdf288111e84d798355d7f0171e9c92.jpeg,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
但馬家涮涮鍋 (本館),tajimaya-shabu-shabu,老闆認為吃火鍋是跟好友、家人相聚的親密時光，客人應好好享受用膳過程，不應費心處理食材，因此一切會由店員代為打點。食材方面，除了有在地蔬菜和海鮮，亦有多款日本蟹和不受時節所限的菲律賓花龍蝦等，牛肉更是直接從日本的但馬牛供應商取貨。客人更可點整條活魚分享，別忘了品嚐鮮甜味美的雜炊。,"松山區敦化北路166號5樓 (文華精品), Taipei, 105, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/tajimaya-shabu-shabu,5ee8451c97c1411d9aeb8dd6ffa627ef.jpeg,4cc2363d76234993bf0fbd8692171537.jpeg,c3ca3e37016f419d8d8924abfaf30c4b.jpeg,,,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
林家蔬菜羊肉爐,lin-s-vegetable-lamb-hotpot,怕了羊肉的羶味嗎？這餐館的蔬菜羊肉爐可能會合你心意。店家選用本地溫體現宰太監羊，每個羊肉爐都含有半斤帶皮羊肉和半斤蔬菜，湯底則以貝類與羊骨熬成，加上各式蔬菜、枸杞和薑絲，湯清味醇全無羶味，尤合滋補身心。別忘了多點一份生羊肉片。此外，其他羊肉料理如滷羊腳、炒刈菜羊肉等也值得一嚐。,"中山區吉林路327號, Taipei, 104, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/lin-s-vegetable-lamb-hotpot,0216e87c544245a4835b10ac31784208.jpeg,4e4e084f0e8b4fc28ada6d304939867d.jpeg,33a39fe4bfbc4cb8ba49b0062de0c47c.jpeg,813b34dfeed74cfb9a4b8cb80dda7e0f.jpeg,,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
鮨天本 登龍門,sushi-touryuumon,鮨天本轉為只接待常客後，料理長天本昇吾於2022年開設此店，由其弟子掌軍，期望將日本壽司文化傳承的理念在臺灣發揚光大。餐廳採用的漁獲主要來自福岡，而米飯則選取花蓮玉里米。菜單包含十數貫壽司，穿插炸鰻魚等創辦人的招牌菜餚，最後以半熟玉子燒作結。價格相對實惠，每月於線上開放預訂，須提早安排。,"大安區忠孝東路四段216巷27弄16號, Taipei, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/sushi-touryuumon,9c602d348c634249a52dca79bfda571a.jpeg,ca4e22da28a141c9b44087898e3e726f.jpeg,5dce577bb7ce4eefaef2e612ddd758ad.jpeg,fb336df89710491487041c302daa1de5.jpeg,6ad8e718effb4a8881d3d18d294920e9.jpeg,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
飛花落院,inflorescence,選址海拔近五百公尺的山上，佔地千坪，和風宅舍和庭園耗時十年打造，禪風意境濃厚。用餐室內設榻榻米與矮桌椅，透過整片落地窗能飽覽山林美景。菜單以懷石和會席料理形式構成，糅合新派烹調手法，菜色雅緻清淡。飯後設有茶席體驗，亦可額外付費至二樓品茶。須提前於網上訂位。,"新社區中興嶺街一段111號, Taichung, 臺灣",https://guide.michelin.com/tw/zh_TW/taichung-region/taichung/restaurant/inflorescence,6a6e1032f82f4a7cbbb9d1381f45b412.jpg,f62d19014fe443ef958e7411971fc84e.jpeg,a1ae7ae9411943699ea327310db9c52f.jpg,2b4981b4630e44a298c198a20146bfc8.jpg,d4c6516da3844ae599ec53ad3780a331.jpeg,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
小品雅廚,xiao-ping-kitchen,以清粥小菜形式由晚間營業至清晨，每日提供20多道家常臺式料理，選擇多元，且多為每天新鮮製作，並根據季節調整食材。菜餚主要以冷菜呈現，份量精巧，客人可以挑選清粥或白飯搭配。紅燒蹄膀鹹而不膩，帶有醬香，是佐粥的好菜。乾燒茄子、滷白菜等也十分推薦。小店人流不斷，是許多在地人的宵夜熱選。,"中山區中原街130號, Taipei, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/xiao-ping-kitchen,874ca353dfe5428f8ec5e8368cd933fd.jpeg,a119aa893cd04966a1b41c4853419f9b.jpeg,19d4dc8622764ff98072c19e72359462.jpeg,99d72edb551140aa8d2467711930f26a.jpeg,492bdfca00624cf3998bd481cdc79464.jpeg,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
北平陶然亭,tao-luan-ting-roast-peking-duck-palace,經營半世紀，陶然亭堅持製作傳統而富自家特色的烤鴨，採用來自宜蘭、不施打抗生素的紅面番鴨，這種鴨較櫻桃鴨多養一百天，肉質肥嫩。每日送抵的鴨會風乾一天才送入專用炭爐燻烤，皮薄香脆，除了配以鮮擀餅皮享用，更可一鴨多吃。烤鴨以外，現包現煎的蘿蔔絲餅飽滿多汁，值得一試。,"松山區復興北路86號2樓, Taipei, 104, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/tao-luan-ting-roast-peking-duck-palace,82859c69827248c28903c53811aedeee.jpeg,502a3103fab246daa9a52ea6f7619994.jpeg,56d720e298d64ac594355ee6f83e7d1f.jpeg,,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
牛稼莊,niou-jia-juang,創立於1960年，營業一甲子後，店家決定將原址進行大型翻新，遂暫時遷往附近的全新店面。店內以牛隻造型圖騰裝飾，繼續供應全牛料理，選用臺中在地黃牛，溫體新鮮送達。蔥爆骨髓與清爽彈牙的涼拌肚王都是其招牌，此外，不妨試試爽脆的苦瓜鹹蛋。由於客家菜偏於鹹、香、油，如果想清淡一點，可提前告知。,"東勢區新豐街19號, Taichung, 臺灣",https://guide.michelin.com/tw/zh_TW/taichung-region/taichung/restaurant/niou-jia-juang,2174bea5873240978b708470c54654fb.jpg,57ac8517f36b452a98ed81f8123ff664.jpg,d8eb666e7fa7456e9893dcedce4ae23d.jpeg,77126a3fa1e2467c8e59c6c080f1f0e3.jpeg,398396e331d6416c8b68ed5c6fd4da9b.jpeg,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
老爺美食館 (鳳山),lao-ye-mei-shi-guan-fengshan,在鳳山區深耕近二十年，老爺美食館以焦糖燻鴨與香茅煎肉而廣為人知。其燻鴨選用北京鴨種以甘蔗糖燻，軟嫩多汁、香氣濃郁。香茅煎肉為老闆獨創，以臺灣溫體豬配以自家農場栽種的有機香茅烹煮，使五花肉片帶有獨特清香。此外，推薦加點熬煮四小時而成的魚湯，內含魚丸、魚皮與魚肉，真材實料且鮮味甘甜。,"鳳山區海洋一路54-56號, Kaohsiung, 臺灣",https://guide.michelin.com/tw/zh_TW/kaohsiung-region/kaohsiung/restaurant/lao-ye-mei-shi-guan-fengshan,42c30087da574b1493d2dede46603f09.jpeg,ec5f92b75dfc497c8833135fccf77fd1.jpeg,1d39b79d2c7748678c494ee43d532742.jpeg,,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
湖東牛肉館,hu-tung-beef,牛肉每日從臺南新鮮送達，再由廚師手切成略帶厚度的肉片。推薦點選涮涮鍋，湯頭以牛骨和蔬菜熬煮，鮮甜美味，把牛肉置於其中涮煮三至五秒，既能保留軟嫩口感，亦可品嚐到牛肉的天然滋味。店家亦推薦牛腩部位，帶牛筋的牛腩經烹調後，膠質變得滑嫩，十分可口。謹記提前訂位，並預留肉盤數量，以免向隅。,"湖內區中山路一段107號, Kaohsiung, 臺灣",https://guide.michelin.com/tw/zh_TW/kaohsiung-region/kaohsiung/restaurant/hu-tung-beef,6aaa699576b74b9cae61f42107071e94.jpeg,e5ec2d4f86834ce88c7a13192954851c.jpeg,1367a71c6e0f402d8b42a62552099f9f.jpeg,,,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
王家燻羊肉,wang-jia-smoked-lamb,餐廳以木材構築，依山而建，可一覽翠綠的山野景色，更經常傳來陣陣稻穀煙燻的香氣。招牌煙燻羊肉採用自家飼養的野山羊，連同米酒與各式中藥材置於土甕窯煙燻一天一夜而成，湯色醇黑，溫潤味甘。各式野菜菜餚及炒山豬肉同樣滋味。惟餐室為半開放式空間，故蚊蟲較多。周末到訪建議提前訂位。,"龍崎區烏樹林34號, Tainan, 臺灣",https://guide.michelin.com/tw/zh_TW/tainan-region/tainan/restaurant/wang-jia-smoked-lamb,8cd812c27fee45e4b7a0eb49a65fa7b6.jpeg,f390f4941d1e42d89c02a3b22cdce969.jpeg,aac66e6a08ea4106b248a0ab76ff772d.jpeg,b84bde899e5943ebacc91426f131f0ff.jpeg,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
泰元,thai-yuan,鮮明的藍色牆面、綠色門板、木桌圓椅，加上來自泰國的裝飾品，洋溢異國風情，讓人有置身泰國街頭的錯覺。雖然沒有冷氣，但風扇徐徐轉動，感覺輕鬆慵懶。炒河粉是必點菜色，鹹香微辛，滋味豐富。建議搭配泰式黑咖啡，或添加奶水與煉乳的泰咖啡。不定期公休，請留意餐廳在粉絲專頁上的公告。,"苓雅區苓雅二路53號, Kaohsiung, 臺灣",https://guide.michelin.com/tw/zh_TW/kaohsiung-region/kaohsiung/restaurant/thai-yuan,1cb16ff13fe44560a8e5a997a5ba6e76.jpeg,c69549808d1b4af7846acbda11e8375a.jpeg,3990f2fb2dc14e109121fbac4ed3aabd.jpeg,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
老新台菜 (九如二路),old-new-taiwanese-cuisine-jiuru-2nd-road,大紅色拼接牆面，搭配暗綠色大理石桌，裝潢風格復古浪漫。包廂均以高雄著名地區命名，充滿巧思。大廚將傳統的辦桌宴席菜，改以細膩方式呈現，為老菜帶來新滋味。不設菜單，餐廳會依據時令食材和預算安排餐點，不論用餐人數多寡，都可以享受到七至八道菜的盛宴。唯菜色調味較重，若須調整可提前告知店家。,"三民區九如二路227號, Kaohsiung, 臺灣",https://guide.michelin.com/tw/zh_TW/kaohsiung-region/kaohsiung/restaurant/old-new-taiwanese-cuisine-jiuru-2nd-road,93a8ff0f03ba4f208cce14ba8a6b06e3.jpeg,a86e32a494664bcf9cc5d58e324d5af4.jpeg,381935dae3b94963b5b5706e6e4a05a6.jpeg,2e6722e52f7e436e9bd83e39010a379d.jpg,66b761f6e1464a1a9eaa065180c8997f.jpeg,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
有你真好 湘菜沙龍,good-hunan-cuisine,餐廳位於古蹟五妃廟旁，用餐環境舒適，適合親友聚會，充份呼應店名。店內供應多款經典湘菜，著重辛辣鹹香口味，但亦可依客人的嗜辣程度調整菜色味道，十分體貼。推薦菜色包括以辛香青辣椒、軟嫩梅花肉拌炒的農家小炒肉，以及鹹香開胃、與饅頭非常相配的酸豆角肉末。建議點選熟成紅茶等特調飲品佐餐。,"中西區五妃街203號, Tainan, 臺灣",https://guide.michelin.com/tw/zh_TW/tainan-region/tainan/restaurant/good-hunan-cuisine,699d2fbd808c41bf958adc673f807835.jpeg,2bd02ae2caa4470d92ca7029053a5539.jpeg,c316664410354580bb973f517b2adb45.jpeg,a6359e1c9ec74945b8fed3a336098ad0.jpeg,dd5c9fd9dcd642ec8e3c449ea2c3c1fe.jpeg,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
醉楓園小館,tsui-feng-yuan,彭主廚一直遵從叔公的料理配方，雖然與彭家園的廚師師承同一人，大家的手法還是大相逕庭。其芋泥香酥鴨、瓊山豆腐特別出色。冬季記得一試羊腩火鍋或魚頭火鍋，前者以澳洲草羊、甘蔗頭、老薑和南乳熬煮；後者強調原汁原味，與坊間用沙茶醬的做法有別。服務生訓練有素，且記住客人喜好。假期前後特別繁忙，建議訂位。,"松山區八德路三段8巷5號, Taipei, 105, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/tsui-feng-yuan,bd081faff0234a4d8aa85db389c49764.jpeg,e8e0be1ddaea42fdb6af203671c6d48e.jpeg,9934ac3117c74b54b7d367618c5ef0e4.jpeg,28e65fc2eaeb42d49629ded405228426.jpeg,ae8e33de7f214c3abb5fc181e2902b19.jpeg,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
天下三絕,tien-hsia-san-chueh,欲於水晶燈下邊啖紅酒邊嚐牛肉麵，天下三絕可滿足心願。店家所選用的牛肉來自美國和澳洲；麵條則以澳洲黃金小麥製作，有三種不同寬度；湯頭用上牛大骨、牛肋排、四種酸度的番茄等熬煮八小時而成，香醇清甜且富層次。特別推薦天下三絕牛肉麵，網羅四個牛肉部位，是為極品享受。逢週三點選主食可獲贈一杯紅酒。,"大安區仁愛路四段27巷3號, Taipei, 106, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/tien-hsia-san-chueh,4cda58656b764d65b14d9a8a0e375d53.jpeg,d58afc530e9b4b99b7591010d0ee1dec.jpeg,,,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
鮨野村,sushi-nomura,於2023年重新裝潢，用餐環境色調沉穩，簡潔俐落。料理長野村先生專司江戶前壽司，講究用料，米飯採用來自四國水主町的有機越光米及北海道七星米，以富士山泉水烹煮，調味用上赤醋及白醋，以特別配方混合。其套餐均以壽司為主角，若喜歡生魚片，可指定較高價位的套餐，品嚐由料理長精心安排的菜品。,"大安區仁愛路四段300巷19弄4號, Taipei, 106, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/sushi-nomura,881cc96fe4b144bb871250eef6530601.jpeg,d2589240168e4401bafb456f6ff8a135.jpeg,e305163e0e224c3d878175c841ba9fa9.jpeg,5458b04e7c1c4ffa80e8c1bf0bd125d7.jpeg,07020362dbff4c4692e4330090c24377.jpeg,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CRATAIN,cratain,主廚曾登上澳洲搖籃山（Cradle Mountain），並以登頂經歷作店名的發想。主廚透過歐陸技法闡述自己的烹飪理念，肉類料理是其強項，多以炭烤與煎制而成。餐廳更依據餐期，分別設個人化的自選套餐與單點，訂位時可額外留意。室內裝潢簡約素雅，吧台與開放式廚房相連，加上友善的服務團隊，進一步提升用餐體驗。,"鼓山區昌盛路306號, Kaohsiung, 臺灣",https://guide.michelin.com/tw/zh_TW/kaohsiung-region/kaohsiung/restaurant/cratain,b4ee9eebf23a4105863ac0340d6c5f01.jpeg,d91be397386c4c7ea4c3bc661809a091.jpeg,250a532478ee452ca4d7d1fdfec16d56.jpeg,53325733eb734f7c9953906d26bc4451.jpeg,d66d0176fba14bf88a411e6bd155b358.jpeg,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
人和園,jen-ho-yuan,人和園於1956年創立，歷經一甲子後，於2022年遷至新址。用餐空間變得明亮遼闊，但菜色風味不變，推薦選用本地黑毛豬的大薄片，採豬頰肉川燙、冷凍再切片而成；雞油豌豆也是必點，豌豆每天購入並由員工親手揀選，配上以老母雞與大骨熬製一天的高湯，湯頭清澈，豌豆清甜脆口；豇豆鑲百花和須預訂的汽鍋雞均值得一試。,"中山區中山北路二段112號2樓, Taipei, 臺灣",https://guide.michelin.com/tw/zh_TW/taipei-region/taipei/restaurant/jen-ho-yuan,d7973f197a6a46978c0d671400095957.jpg,23f05f08ce0e480b8bc5e42a1d0fdf70.jpeg,7ef728fb75c64492bf4f85c65a4ae0ed.jpeg,9bac376e7368441498f03349a664a5df.jpeg,7767356052734c97af1b1df07f47b38f.jpg,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
